dataset,variant,source_variant,pairs,weight_sum,hit@5,hit@10,ndcg@10,mrr,train_only_crg_check_passed
assist_17,fused_CRG,A_fused_prior,294609,215853.45,0.1875700388388511,0.3333266621404476,0.1648693049543078,0.1423831199477312,True
assist_17,item_only,A_item_only,294609,215853.45,0.127523141279419,0.2160223985301138,0.1097059664383448,0.1020456000678941,True
assist_17,seq_only,A_seq_only,294609,215853.45,0.2714478735456858,0.4112559701964459,0.2293394643052452,0.1987183014791126,True
assist_17,support_uniform,A_support_uniform,294609,215853.45,0.0779192549389412,0.1549745440714522,0.0723957773342035,0.078122650044152,True
assist_17,degree_random,A_degree_random,294609,215853.45,0.0810406319658082,0.1617610466731015,0.0744968333438255,0.0749882168384368,True
assist_17,random,A_uniform_offdiag,294609,215853.45,0.0779103136873652,0.1543659367038146,0.0722065639784659,0.0749946286633734,True
assist_17,self_only,A_self_only,294609,215853.45,0.0710970799864445,0.1320235557967685,0.055392067835939,0.0604289032964494,True
