dataset,corruption_type,corruption_ratio,seed,subgroup,n_eval,auc,auc_drop_from_clean,bce,bce_increase_from_clean,clean_auc,clean_bce,mean_support_size,train_only_candidate_check_passed,evidence_minus_degree_random_auc_drop,evidence_minus_degree_random_bce_increase,bootstrap_ci_low,bootstrap_ci_high,claim_status
assist_17,evidence_support_corruption,0.0,42,short_history,38708,0.7723447723190373,0.0,0.5666766900251033,0.0,0.7723447723190373,0.5666766900251033,25.8217830657959,True,0.0,0.0,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.0,42,long_history,38553,0.7954650167290094,0.0,0.540408315212849,0.0,0.7954650167290094,0.540408315212849,25.8217830657959,True,0.0,3.1495916985591066e-12,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,all,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0009812881976143384,0.0015321837823738527,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,graph_hits_history,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0009812881976143384,0.0015321837823738527,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,high_support_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0008064251230358588,0.0015353933430003464,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,query_seq_top5_q4_high,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0015743834611230412,0.0019411681541570136,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,multi_concept,33639,0.7664136081336271,0.0009228200732286362,0.5704355790912625,0.001092398028748165,0.7673364282068558,0.5693431810625144,20.346534729003906,True,0.0007787500476604814,0.0009056694127359544,0.003986246245700098,0.005355565707132848,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,direct_seen,73401,0.7852048343425935,0.0011111459664552292,0.5515689685836941,0.0013759809989476457,0.7863159803090487,0.5501929875847464,20.346534729003906,True,0.0009625690317359714,0.0012632960630730716,0.003951228781239813,0.00618161525215114,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,direct_unseen,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.00023041474654383887,0.006645299710973829,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,direct_unseen_bridgeable,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.00023041474654383887,0.006645299710973829,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,high_seq_support,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0015743834611230412,0.0019411681541570136,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,high_crg_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0008064251230358588,0.0015353933430003464,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,short_history,38708,0.7713258415478141,0.0010189307712231699,0.5684330581411754,0.001756368116072049,0.7723447723190373,0.5666766900251033,20.346534729003906,True,0.0011032164590849547,0.0019032257579784106,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,42,long_history,38553,0.7942395585550532,0.0012254581739561399,0.5419135742821847,0.0015052590693356294,0.7954650167290094,0.540408315212849,20.346534729003906,True,0.0008427546839768763,0.0011596500549930777,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,all,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0006180074413106862,0.0012434137606067708,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,graph_hits_history,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0006180074413106862,0.0012434137606067708,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,high_support_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.00045585025174876836,0.0012655727215790114,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,query_seq_top5_q4_high,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0006960722750501969,0.0011238318567095007,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,multi_concept,33639,0.7664136081336271,0.0009228200732286362,0.5704355790912625,0.001092398028748165,0.7673364282068558,0.5693431810625144,20.346534729003906,True,0.0008055458757406653,0.0008738042002840452,0.003986246245700098,0.005355565707132848,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,direct_seen,73401,0.7852048343425935,0.0011111459664552292,0.5515689685836941,0.0013759809989476457,0.7863159803090487,0.5501929875847464,20.346534729003906,True,0.0006376377139938327,0.001011203940041061,0.003951228781239813,0.00618161525215114,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,direct_unseen,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0004741908215855073,0.0056590699884170315,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,direct_unseen_bridgeable,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0004741908215855073,0.0056590699884170315,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,high_seq_support,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0006960722750501969,0.0011238318567095007,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,high_crg_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.00045585025174876836,0.0012655727215790114,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,short_history,38708,0.7713258415478141,0.0010189307712231699,0.5684330581411754,0.001756368116072049,0.7723447723190373,0.5666766900251033,20.346534729003906,True,0.0003701214698601518,0.0013639998159536981,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,43,long_history,38553,0.7942395585550532,0.0012254581739561399,0.5419135742821847,0.0015052590693356294,0.7954650167290094,0.540408315212849,20.346534729003906,True,0.0008309549026659369,0.0011223428963323956,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,all,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0008361365400404441,0.001355058630934769,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,graph_hits_history,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0008361365400404441,0.001355058630934769,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,high_support_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0005591755865725911,0.0013119376996924004,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,query_seq_top5_q4_high,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0010195844955115385,0.0014685783112925455,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,multi_concept,33639,0.7664136081336271,0.0009228200732286362,0.5704355790912625,0.001092398028748165,0.7673364282068558,0.5693431810625144,20.346534729003906,True,0.0007670114876893175,0.0009343912049240011,0.003986246245700098,0.005355565707132848,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,direct_seen,73401,0.7852048343425935,0.0011111459664552292,0.5515689685836941,0.0013759809989476457,0.7863159803090487,0.5501929875847464,20.346534729003906,True,0.0007794304640474925,0.0010901174736034358,0.003951228781239813,0.00618161525215114,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,direct_unseen,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0010596351539279292,0.006393127514169428,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,direct_unseen_bridgeable,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0010596351539279292,0.006393127514169428,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,high_seq_support,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0010195844955115385,0.0014685783112925455,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,high_crg_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0005591755865725911,0.0013119376996924004,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,short_history,38708,0.7713258415478141,0.0010189307712231699,0.5684330581411754,0.001756368116072049,0.7723447723190373,0.5666766900251033,20.346534729003906,True,0.0005471619940209393,0.0013265980860635018,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,44,long_history,38553,0.7942395585550532,0.0012254581739561399,0.5419135742821847,0.0015052590693356294,0.7954650167290094,0.540408315212849,20.346534729003906,True,0.0011057027710452694,0.001383633599701506,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,all,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0007331570729619541,0.001216609463644991,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,graph_hits_history,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0007331570729619541,0.001216609463644991,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,high_support_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0007041614797258511,0.0015225211663491,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,query_seq_top5_q4_high,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0015096455786701712,0.00190160697208408,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,multi_concept,33639,0.7664136081336271,0.0009228200732286362,0.5704355790912625,0.001092398028748165,0.7673364282068558,0.5693431810625144,20.346534729003906,True,0.0006401944320952868,0.0007183409692054221,0.003986246245700098,0.005355565707132848,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,direct_seen,73401,0.7852048343425935,0.0011111459664552292,0.5515689685836941,0.0013759809989476457,0.7863159803090487,0.5501929875847464,20.346534729003906,True,0.0006677722475869619,0.0009452009772443759,0.003951228781239813,0.00618161525215114,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,direct_unseen,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0015155564038938918,0.006377659803102342,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,direct_unseen_bridgeable,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0015155564038938918,0.006377659803102342,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,high_seq_support,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0015096455786701712,0.00190160697208408,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,high_crg_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0007041614797258511,0.0015225211663491,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,short_history,38708,0.7713258415478141,0.0010189307712231699,0.5684330581411754,0.001756368116072049,0.7723447723190373,0.5666766900251033,20.346534729003906,True,0.0005350919071125393,0.0013075897402364811,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,45,long_history,38553,0.7942395585550532,0.0012254581739561399,0.5419135742821847,0.0015052590693356294,0.7954650167290094,0.540408315212849,20.346534729003906,True,0.0008876323604025682,0.0011252634063652067,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,all,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0010956781508071334,0.0016689050375032766,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,graph_hits_history,77261,0.7831148806993533,0.0011467596379738376,0.5551999177311928,0.0016310654785339773,0.7842616403373271,0.5535688522526588,20.346534729003906,True,0.0010956781508071334,0.0016689050375032766,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,high_support_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0008928392287472775,0.0017238631321008224,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,query_seq_top5_q4_high,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0018214231291089344,0.0021266693848718266,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,multi_concept,33639,0.7664136081336271,0.0009228200732286362,0.5704355790912625,0.001092398028748165,0.7673364282068558,0.5693431810625144,20.346534729003906,True,0.0008754220212653374,0.0009886386026847216,0.003986246245700098,0.005355565707132848,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,direct_seen,73401,0.7852048343425935,0.0011111459664552292,0.5515689685836941,0.0013759809989476457,0.7863159803090487,0.5501929875847464,20.346534729003906,True,0.0010786864965215415,0.001391341027877302,0.003951228781239813,0.00618161525215114,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,direct_unseen,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0011770239685874317,0.006947007594646393,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,direct_unseen_bridgeable,3860,0.7336680936929075,0.0022108908461266896,0.6242453318181249,0.00648170171846274,0.7358789845390342,0.6177636300996622,20.346534729003906,True,0.0011770239685874317,0.006947007594646393,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,high_seq_support,19249,0.7689071941357972,0.0017455621741457872,0.5517679896487276,0.001974837532125684,0.770652756309943,0.549793152116602,20.346534729003906,True,0.0018214231291089344,0.0021266693848718266,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,high_crg_mass,19317,0.7988124482073296,0.0008757384118646128,0.5428735264739109,0.001679820525069764,0.7996881866191942,0.5411937059488411,20.346534729003906,True,0.0008928392287472775,0.0017238631321008224,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,short_history,38708,0.7713258415478141,0.0010189307712231699,0.5684330581411754,0.001756368116072049,0.7723447723190373,0.5666766900251033,20.346534729003906,True,0.0010013709720516628,0.001875828468963281,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.25,46,long_history,38553,0.7942395585550532,0.0012254581739561399,0.5419135742821847,0.0015052590693356294,0.7954650167290094,0.540408315212849,20.346534729003906,True,0.0011422188308777281,0.0014611496829275428,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,all,77261,0.7819318595979488,0.0023297807393783954,0.5577195326072437,0.004150680354584879,0.7842616403373271,0.5535688522526588,14.267326354980469,True,0.0016764633888906033,0.003527207136320598,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,graph_hits_history,77261,0.7819318595979488,0.0023297807393783954,0.5577195326072437,0.004150680354584879,0.7842616403373271,0.5535688522526588,14.267326354980469,True,0.0016764633888906033,0.003527207136320598,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,high_support_mass,19317,0.7975464298282794,0.0021417567909147728,0.5457699100196088,0.004576204070767753,0.7996881866191942,0.5411937059488411,14.267326354980469,True,0.0012934923553661326,0.0035600991998695486,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,query_seq_top5_q4_high,19249,0.7684275187786158,0.0022252375313271955,0.5530516224947721,0.003258470378170175,0.770652756309943,0.549793152116602,14.267326354980469,True,0.0008763620762444191,0.002156958905956463,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,multi_concept,33639,0.7651728838510008,0.002163544355854974,0.5724853502860611,0.003142169223546709,0.7673364282068558,0.5693431810625144,14.267326354980469,True,0.0013078854481854973,0.00235135576988732,0.003986246245700098,0.005355565707132848,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,direct_seen,73401,0.7839934611912411,0.0023225191178075644,0.5538447887700275,0.0036518011852810783,0.7863159803090487,0.5501929875847464,14.267326354980469,True,0.001667369304008126,0.0030275136269438674,0.003951228781239813,0.00618161525215114,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,direct_unseen,3860,0.7321967114771085,0.0036822730619257005,0.6314008985128158,0.013637268413153603,0.7358789845390342,0.6177636300996622,14.267326354980469,True,0.0015444605022768565,0.013029280525381215,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,direct_unseen_bridgeable,3860,0.7321967114771085,0.0036822730619257005,0.6314008985128158,0.013637268413153603,0.7358789845390342,0.6177636300996622,14.267326354980469,True,0.0015444605022768565,0.013029280525381215,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,high_seq_support,19249,0.7684275187786158,0.0022252375313271955,0.5530516224947721,0.003258470378170175,0.770652756309943,0.549793152116602,14.267326354980469,True,0.0008763620762444191,0.002156958905956463,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,high_crg_mass,19317,0.7975464298282794,0.0021417567909147728,0.5457699100196088,0.004576204070767753,0.7996881866191942,0.5411937059488411,14.267326354980469,True,0.0012934923553661326,0.0035600991998695486,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,short_history,38708,0.769952588407421,0.00239218391161633,0.5715848511815571,0.004908161156453761,0.7723447723190373,0.5666766900251033,14.267326354980469,True,0.0019679081559275113,0.004490278767881439,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,42,long_history,38553,0.7932627924619806,0.002202224267028763,0.5437984693599084,0.0033901541470593433,0.7954650167290094,0.540408315212849,14.267326354980469,True,0.001327379128843953,0.0025602635336322566,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,all,77261,0.7819318595979488,0.0023297807393783954,0.557719532606516,0.004150680353857128,0.7842616403373271,0.5535688522526588,14.267326354980469,True,0.001041288507201199,0.0030985028814052296,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,graph_hits_history,77261,0.7819318595979488,0.0023297807393783954,0.557719532606516,0.004150680353857128,0.7842616403373271,0.5535688522526588,14.267326354980469,True,0.001041288507201199,0.0030985028814052296,0.006295107082172957,0.00886930393823362,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,high_support_mass,19317,0.7975464298282794,0.0021417567909147728,0.5457699100196088,0.004576204070767753,0.7996881866191942,0.5411937059488411,14.267326354980469,True,0.0008771088606043254,0.0034155774007009754,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,query_seq_top5_q4_high,19249,0.7684275187786158,0.0022252375313271955,0.5530516224947721,0.003258470378170175,0.770652756309943,0.549793152116602,14.267326354980469,True,0.0015674215380407919,0.0025219036780589343,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,multi_concept,33639,0.7651728838510008,0.002163544355854974,0.5724853502843897,0.0031421692218753794,0.7673364282068558,0.5693431810625144,14.267326354980469,True,0.0013400663159461867,0.002364885203146927,0.003986246245700098,0.005355565707132848,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,direct_seen,73401,0.7839934611912411,0.0023225191178075644,0.5538447887692615,0.0036518011845150244,0.7863159803090487,0.5501929875847464,14.267326354980469,True,0.0010470069222663358,0.0025934546466428454,0.003951228781239813,0.00618161525215114,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,direct_unseen,3860,0.7321967114771085,0.0036822730619257005,0.6314008985128158,0.013637268413153603,0.7358789845390342,0.6177636300996622,14.267326354980469,True,0.0011130804679191364,0.012702400674099668,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,direct_unseen_bridgeable,3860,0.7321967114771085,0.0036822730619257005,0.6314008985128158,0.013637268413153603,0.7358789845390342,0.6177636300996622,14.267326354980469,True,0.0011130804679191364,0.012702400674099668,0.007596147029149436,0.010152550923022419,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,high_seq_support,19249,0.7684275187786158,0.0022252375313271955,0.5530516224947721,0.003258470378170175,0.770652756309943,0.549793152116602,14.267326354980469,True,0.0015674215380407919,0.0025219036780589343,0.008394210720835581,0.009680782680198518,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,high_crg_mass,19317,0.7975464298282794,0.0021417567909147728,0.5457699100196088,0.004576204070767753,0.7996881866191942,0.5411937059488411,14.267326354980469,True,0.0008771088606043254,0.0034155774007009754,0.00910593690094329,0.01086197412306773,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,short_history,38708,0.769952588407421,0.00239218391161633,0.5715848511815571,0.004908161156453761,0.7723447723190373,0.5666766900251033,14.267326354980469,True,0.0010404689939920164,0.003866435355516007,0.006232257592398582,0.009918710330694613,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,43,long_history,38553,0.7932627924619806,0.002202224267028763,0.54379846935845,0.0033901541456009543,0.7954650167290094,0.540408315212849,14.267326354980469,True,0.0010314535410704817,0.0023274829813229037,0.006330561631632902,0.007910037312063679,strong_evidence_gap
assist_17,evidence_support_corruption,0.5,44,all,77261,0.7819318595979488,0.0023297807393783954,0.557719532606516,0.004150680353857128,0.7842616403373271,0.5535688522526588,14.267326354980469,True,0.0011061040827529123,0.002835312801602874,0.006295107082172957,0.00886930393823362,strong_evidence_gap
