dataset,variant,source_variant,pairs,weight_sum,hit@5,hit@10,ndcg@10,mrr,train_only_crg_check_passed
assist_12,fused_CRG,A_fused_prior,29948,21901.34,0.6812989524841859,0.8761413685190038,0.5356397205820147,0.4378247981643406,True
assist_12,item_only,A_item_only,29948,21901.34,0.0122458260544788,0.0223520569974257,0.0115982695582179,0.0373864151945551,True
assist_12,seq_only,A_seq_only,29948,21901.34,0.6812989524841859,0.8761413685190038,0.5356397205820147,0.4378247981643406,True
assist_12,support_uniform,A_support_uniform,29948,21901.34,0.0433548814821376,0.1121844599462863,0.0466965056993389,0.0642462617992786,True
assist_12,degree_random,A_degree_random,29948,21901.34,0.0182888352950093,0.0410906364633396,0.0179711793617644,0.042663413039181,True
assist_12,random,A_uniform_offdiag,29948,21901.34,0.0122458260544788,0.0227744055843158,0.0118131943606938,0.037739228480603,True
assist_12,self_only,A_self_only,29948,21901.34,0.0114979266108831,0.021827888156615,0.0093733637635412,0.0339117168147832,True
