dataset,corruption_type,corruption_ratio,seed,subgroup,n_eval,auc,auc_drop_from_clean,bce,bce_increase_from_clean,clean_auc,clean_bce,mean_support_size,train_only_candidate_check_passed,evidence_minus_degree_random_auc_drop,evidence_minus_degree_random_bce_increase,bootstrap_ci_low,bootstrap_ci_high,claim_status,source_file,metric,degree_auc_drop,degree_bce_increase,requested_subgroup
assist_09,degree_matched_random_support,0.75,43,direct_seen,49506,0.7631122509357993,0.009465126403283,0.5407329761203261,0.0056921861247914,0.7725773773390823,0.5350407899955346,13.512195587158203,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.009465126403283,0.0056921861247914,direct_seen
assist_09,degree_matched_random_support,0.75,43,direct_unseen,1584,0.8017691988519603,0.0162679872232712,0.4048014550260007,0.0102293223209281,0.8180371860752316,0.3945721327050726,13.512195587158203,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0162679872232712,0.0102293223209281,direct_unseen
assist_09,degree_matched_random_support,0.75,43,direct_unseen_bridgeable,1584,0.8017691988519603,0.0162679872232712,0.4048014550260007,0.0102293223209281,0.8180371860752316,0.3945721327050726,13.512195587158203,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0162679872232712,0.0102293223209281,direct_unseen_bridgeable
assist_09,degree_matched_random_support,0.75,43,high_seq_support,12141,0.7844704574203354,0.0133205862978839,0.5124730985684298,0.0163307282210058,0.7977910437182193,0.4961423703474239,13.512195587158203,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0133205862978839,0.0163307282210058,high_seq_support
assist_09,degree_matched_random_support,0.75,43,high_crg_mass,12637,0.7371735379831664,0.0145693034953989,0.5149197829802804,0.0107007059777208,0.7517428414785654,0.5042190770025595,13.512195587158203,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0145693034953989,0.0107007059777208,high_crg_mass
assist_09,degree_matched_random_support,0.75,43,short_history,25670,0.7737705473038523,0.0091315787917238,0.5530487469525925,0.0050461640943988,0.7829021260955762,0.5480025828581937,13.512195587158203,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0091315787917238,0.0050461640943988,short_history
assist_09,degree_matched_random_support,0.75,43,long_history,25420,0.7465927163217683,0.0110232697966916,0.519825762639693,0.0066272848366273,0.7576159861184599,0.5131984778030657,13.512195587158203,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0110232697966916,0.0066272848366273,long_history
assist_09,degree_matched_random_support,0.75,44,all,51090,0.7662028443846007,0.0087596671858908,0.5372516835501093,0.0065659993120242,0.7749625115704916,0.530685684238085,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0087596671858908,0.0065659993120242,all
assist_09,degree_matched_random_support,0.75,44,graph_hits_history,50529,0.7660498691456735,0.008684529327204,0.5370557575592736,0.0065740854032004,0.7747343984728776,0.5304816721560731,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.008684529327204,0.0065740854032004,direct_unseen_bridgeable
assist_09,degree_matched_random_support,0.75,44,high_support_mass,12637,0.744567858675576,0.0071749828029894,0.5106395189235519,0.0064204419209923,0.7517428414785654,0.5042190770025595,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0071749828029894,0.0064204419209923,high_crg_mass
assist_09,degree_matched_random_support,0.75,44,query_seq_top5_q4_high,12141,0.7879714595609033,0.0098195841573159,0.5057052981473655,0.0095629277999416,0.7977910437182193,0.4961423703474239,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0098195841573159,0.0095629277999416,high_seq_support
assist_09,degree_matched_random_support,0.75,44,multi_concept,8419,0.7452263991591883,0.0064902723706408,0.5601916890077092,0.0115978537217943,0.7517166715298291,0.5485938352859149,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0064902723706408,0.0115978537217943,direct_seen
assist_09,degree_matched_random_support,0.75,44,direct_seen,49506,0.76391064510376,0.0086667322353222,0.5415025548629031,0.0064617648673684,0.7725773773390823,0.5350407899955346,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0086667322353222,0.0064617648673684,direct_seen
assist_09,degree_matched_random_support,0.75,44,direct_unseen,1584,0.8009909084882754,0.0170462775869562,0.4043958532400273,0.0098237205349546,0.8180371860752316,0.3945721327050726,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0170462775869562,0.0098237205349546,direct_unseen
assist_09,degree_matched_random_support,0.75,44,direct_unseen_bridgeable,1584,0.8009909084882754,0.0170462775869562,0.4043958532400273,0.0098237205349546,0.8180371860752316,0.3945721327050726,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0170462775869562,0.0098237205349546,direct_unseen_bridgeable
assist_09,degree_matched_random_support,0.75,44,high_seq_support,12141,0.7879714595609033,0.0098195841573159,0.5057052981473655,0.0095629277999416,0.7977910437182193,0.4961423703474239,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0098195841573159,0.0095629277999416,high_seq_support
assist_09,degree_matched_random_support,0.75,44,high_crg_mass,12637,0.744567858675576,0.0071749828029894,0.5106395189235519,0.0064204419209923,0.7517428414785654,0.5042190770025595,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0071749828029894,0.0064204419209923,high_crg_mass
assist_09,degree_matched_random_support,0.75,44,short_history,25670,0.7740424512690735,0.0088596748265027,0.5546387259710815,0.0066361431128878,0.7829021260955762,0.5480025828581937,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0088596748265027,0.0066361431128878,short_history
assist_09,degree_matched_random_support,0.75,44,long_history,25420,0.7485106173985758,0.0091053687198841,0.5196936434656734,0.0064951656626076,0.7576159861184599,0.5131984778030657,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0091053687198841,0.0064951656626076,long_history
assist_09,degree_matched_random_support,0.75,45,all,51090,0.7662962292154426,0.0086662823550489,0.5365079571604155,0.0058222729223305,0.7749625115704916,0.530685684238085,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0086662823550489,0.0058222729223305,all
assist_09,degree_matched_random_support,0.75,45,graph_hits_history,50529,0.7661492471897535,0.008585151283124,0.5362054451259436,0.0057237729698704,0.7747343984728776,0.5304816721560731,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.008585151283124,0.0057237729698704,direct_unseen_bridgeable
assist_09,degree_matched_random_support,0.75,45,high_support_mass,12637,0.7431074281192687,0.0086354133592967,0.5109660135368318,0.0067469365342722,0.7517428414785654,0.5042190770025595,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0086354133592967,0.0067469365342722,high_crg_mass
assist_09,degree_matched_random_support,0.75,45,query_seq_top5_q4_high,12141,0.7871495872234506,0.0106414564947686,0.5066698839683265,0.0105275136209025,0.7977910437182193,0.4961423703474239,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0106414564947686,0.0105275136209025,high_seq_support
assist_09,degree_matched_random_support,0.75,45,multi_concept,8419,0.7341955291946889,0.0175211423351402,0.5616779088241342,0.0130840735382192,0.7517166715298291,0.5485938352859149,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0175211423351402,0.0130840735382192,direct_seen
assist_09,degree_matched_random_support,0.75,45,direct_seen,49506,0.763862725585634,0.0087146517534483,0.5407306963677729,0.0056899063722383,0.7725773773390823,0.5350407899955346,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0087146517534483,0.0056899063722383,direct_seen
assist_09,degree_matched_random_support,0.75,45,direct_unseen,1584,0.8057244852112554,0.0123127008639761,0.4045313617062242,0.0099592290011515,0.8180371860752316,0.3945721327050726,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0123127008639761,0.0099592290011515,direct_unseen
assist_09,degree_matched_random_support,0.75,45,direct_unseen_bridgeable,1584,0.8057244852112554,0.0123127008639761,0.4045313617062242,0.0099592290011515,0.8180371860752316,0.3945721327050726,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0123127008639761,0.0099592290011515,direct_unseen_bridgeable
assist_09,degree_matched_random_support,0.75,45,high_seq_support,12141,0.7871495872234506,0.0106414564947686,0.5066698839683265,0.0105275136209025,0.7977910437182193,0.4961423703474239,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0106414564947686,0.0105275136209025,high_seq_support
assist_09,degree_matched_random_support,0.75,45,high_crg_mass,12637,0.7431074281192687,0.0086354133592967,0.5109660135368318,0.0067469365342722,0.7517428414785654,0.5042190770025595,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0086354133592967,0.0067469365342722,high_crg_mass
assist_09,degree_matched_random_support,0.75,45,short_history,25670,0.7730802920411426,0.0098218340544335,0.554303567324617,0.0063009844664233,0.7829021260955762,0.5480025828581937,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0098218340544335,0.0063009844664233,short_history
assist_09,degree_matched_random_support,0.75,45,long_history,25420,0.7497887330649713,0.0078272530534886,0.5185373311606101,0.0053388533575443,0.7576159861184599,0.5131984778030657,13.479674339294434,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0078272530534886,0.0053388533575443,long_history
assist_09,degree_matched_random_support,0.75,46,all,51090,0.7655863001302224,0.0093762114402691,0.537626683038101,0.0069409988000159,0.7749625115704916,0.530685684238085,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0093762114402691,0.0069409988000159,all
assist_09,degree_matched_random_support,0.75,46,graph_hits_history,50529,0.7652116114158543,0.0095227870570233,0.5375101539620213,0.0070284818059481,0.7747343984728776,0.5304816721560731,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0095227870570233,0.0070284818059481,direct_unseen_bridgeable
assist_09,degree_matched_random_support,0.75,46,high_support_mass,12637,0.7415887920543857,0.0101540494241797,0.51302761912825,0.0088085421256904,0.7517428414785654,0.5042190770025595,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0101540494241797,0.0088085421256904,high_crg_mass
assist_09,degree_matched_random_support,0.75,46,query_seq_top5_q4_high,12141,0.7886417430660596,0.0091493006521596,0.5077230904829787,0.0115807201355547,0.7977910437182193,0.4961423703474239,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0091493006521596,0.0115807201355547,high_seq_support
assist_09,degree_matched_random_support,0.75,46,multi_concept,8419,0.738207389845642,0.013509281684187,0.5620974853376617,0.0135036500517468,0.7517166715298291,0.5485938352859149,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.013509281684187,0.0135036500517468,direct_seen
assist_09,degree_matched_random_support,0.75,46,direct_seen,49506,0.7630489712191193,0.0095284061199629,0.5420200631967126,0.0069792732011779,0.7725773773390823,0.5350407899955346,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0095284061199629,0.0069792732011779,direct_seen
assist_09,degree_matched_random_support,0.75,46,direct_unseen,1584,0.808482873929237,0.0095543121459945,0.4003169114899812,0.0057447787849085,0.8180371860752316,0.3945721327050726,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0095543121459945,0.0057447787849085,direct_unseen
assist_09,degree_matched_random_support,0.75,46,direct_unseen_bridgeable,1584,0.808482873929237,0.0095543121459945,0.4003169114899812,0.0057447787849085,0.8180371860752316,0.3945721327050726,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0095543121459945,0.0057447787849085,direct_unseen_bridgeable
assist_09,degree_matched_random_support,0.75,46,high_seq_support,12141,0.7886417430660596,0.0091493006521596,0.5077230904829787,0.0115807201355547,0.7977910437182193,0.4961423703474239,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0091493006521596,0.0115807201355547,high_seq_support
assist_09,degree_matched_random_support,0.75,46,high_crg_mass,12637,0.7415887920543857,0.0101540494241797,0.51302761912825,0.0088085421256904,0.7517428414785654,0.5042190770025595,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0101540494241797,0.0088085421256904,high_crg_mass
assist_09,degree_matched_random_support,0.75,46,short_history,25670,0.7732428225766033,0.0096593035189729,0.5548389217639453,0.0068363389057516,0.7829021260955762,0.5480025828581937,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0096593035189729,0.0068363389057516,short_history
assist_09,degree_matched_random_support,0.75,46,long_history,25420,0.7479977772478402,0.0096182088706197,0.5202451658039378,0.007046688000872,0.7576159861184599,0.5131984778030657,13.50406551361084,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0096182088706197,0.007046688000872,long_history
assist_09,degree_matched_random_support,1.0,42,all,51090,0.7589214048366931,0.0160411067337984,0.5388481090536202,0.0081624248155351,0.7749625115704916,0.530685684238085,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0160411067337984,0.0081624248155351,all
assist_09,degree_matched_random_support,1.0,42,graph_hits_history,50529,0.7590817793453577,0.0156526191275199,0.5383407284872778,0.0078590563312046,0.7747343984728776,0.5304816721560731,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0156526191275199,0.0078590563312046,direct_unseen_bridgeable
assist_09,degree_matched_random_support,1.0,42,high_support_mass,12637,0.7383785731644976,0.0133642683140677,0.5132610450500539,0.0090419680474943,0.7517428414785654,0.5042190770025595,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0133642683140677,0.0090419680474943,high_crg_mass
assist_09,degree_matched_random_support,1.0,42,query_seq_top5_q4_high,12141,0.7756967566734239,0.0220942870447954,0.510649582547242,0.014507212199818,0.7977910437182193,0.4961423703474239,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0220942870447954,0.014507212199818,high_seq_support
assist_09,degree_matched_random_support,1.0,42,multi_concept,8419,0.7349347236885205,0.0167819478413085,0.5601308195507606,0.0115369842648457,0.7517166715298291,0.5485938352859149,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0167819478413085,0.0115369842648457,direct_seen
assist_09,degree_matched_random_support,1.0,42,direct_seen,49506,0.7565968257469242,0.015980551592158,0.5429029784740789,0.0078621884785442,0.7725773773390823,0.5350407899955346,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.015980551592158,0.0078621884785442,direct_seen
assist_09,degree_matched_random_support,1.0,42,direct_unseen,1584,0.7948063235478255,0.023230862527406,0.4121180803104242,0.0175459476053516,0.8180371860752316,0.3945721327050726,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.023230862527406,0.0175459476053516,direct_unseen
assist_09,degree_matched_random_support,1.0,42,direct_unseen_bridgeable,1584,0.7948063235478255,0.023230862527406,0.4121180803104242,0.0175459476053516,0.8180371860752316,0.3945721327050726,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.023230862527406,0.0175459476053516,direct_unseen_bridgeable
assist_09,degree_matched_random_support,1.0,42,high_seq_support,12141,0.7756967566734239,0.0220942870447954,0.510649582547242,0.014507212199818,0.7977910437182193,0.4961423703474239,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0220942870447954,0.014507212199818,high_seq_support
assist_09,degree_matched_random_support,1.0,42,high_crg_mass,12637,0.7383785731644976,0.0133642683140677,0.5132610450500539,0.0090419680474943,0.7517428414785654,0.5042190770025595,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0133642683140677,0.0090419680474943,high_crg_mass
assist_09,degree_matched_random_support,1.0,42,short_history,25670,0.7644484620620977,0.0184536640334784,0.5568875923741989,0.0088850095160052,0.7829021260955762,0.5480025828581937,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0184536640334784,0.0088850095160052,short_history
assist_09,degree_matched_random_support,1.0,42,long_history,25420,0.7435441338649789,0.014071852253481,0.5206312114596291,0.0074327336565633,0.7576159861184599,0.5131984778030657,13.463414192199709,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.014071852253481,0.0074327336565633,long_history
assist_09,degree_matched_random_support,1.0,43,all,51090,0.7599240605492932,0.0150384510211983,0.538838193260924,0.0081525090228389,0.7749625115704916,0.530685684238085,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0150384510211983,0.0081525090228389,all
assist_09,degree_matched_random_support,1.0,43,graph_hits_history,50529,0.7596886999700236,0.0150456985028539,0.5385930937278048,0.0081114215717317,0.7747343984728776,0.5304816721560731,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0150456985028539,0.0081114215717317,direct_unseen_bridgeable
assist_09,degree_matched_random_support,1.0,43,high_support_mass,12637,0.737962313201274,0.0137805282772913,0.5131913190455354,0.0089722420429758,0.7517428414785654,0.5042190770025595,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0137805282772913,0.0089722420429758,high_crg_mass
assist_09,degree_matched_random_support,1.0,43,query_seq_top5_q4_high,12141,0.7838700193047504,0.0139210244134688,0.5050927443986403,0.0089503740512163,0.7977910437182193,0.4961423703474239,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0139210244134688,0.0089503740512163,high_seq_support
assist_09,degree_matched_random_support,1.0,43,multi_concept,8419,0.7344959832016552,0.0172206883281739,0.5615935179349026,0.0129996826489877,0.7517166715298291,0.5485938352859149,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0172206883281739,0.0129996826489877,direct_seen
assist_09,degree_matched_random_support,1.0,43,direct_seen,49506,0.7578165428055244,0.0147608345335579,0.5427290964914357,0.0076883064959011,0.7725773773390823,0.5350407899955346,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0147608345335579,0.0076883064959011,direct_seen
assist_09,degree_matched_random_support,1.0,43,direct_unseen,1584,0.7903796436559515,0.02765754241928,0.4172327290376197,0.0226605963325471,0.8180371860752316,0.3945721327050726,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.02765754241928,0.0226605963325471,direct_unseen
assist_09,degree_matched_random_support,1.0,43,direct_unseen_bridgeable,1584,0.7903796436559515,0.02765754241928,0.4172327290376197,0.0226605963325471,0.8180371860752316,0.3945721327050726,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.02765754241928,0.0226605963325471,direct_unseen_bridgeable
assist_09,degree_matched_random_support,1.0,43,high_seq_support,12141,0.7838700193047504,0.0139210244134688,0.5050927443986403,0.0089503740512163,0.7977910437182193,0.4961423703474239,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0139210244134688,0.0089503740512163,high_seq_support
assist_09,degree_matched_random_support,1.0,43,high_crg_mass,12637,0.737962313201274,0.0137805282772913,0.5131913190455354,0.0089722420429758,0.7517428414785654,0.5042190770025595,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0137805282772913,0.0089722420429758,high_crg_mass
assist_09,degree_matched_random_support,1.0,43,short_history,25670,0.7660022135739253,0.0168999125216509,0.5574837481707263,0.0094811653125326,0.7829021260955762,0.5480025828581937,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0168999125216509,0.0094811653125326,short_history
assist_09,degree_matched_random_support,1.0,43,long_history,25420,0.744208524956626,0.0134074611618338,0.5200092634995302,0.0068107856964645,0.7576159861184599,0.5131984778030657,13.455284118652344,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0134074611618338,0.0068107856964645,long_history
assist_09,degree_matched_random_support,1.0,44,all,51090,0.761318659203322,0.0136438523671695,0.5370712773386794,0.0063855931005943,0.7749625115704916,0.530685684238085,13.520325660705566,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0136438523671695,0.0063855931005943,all
assist_09,degree_matched_random_support,1.0,44,graph_hits_history,50529,0.7610461138872263,0.0136882845856513,0.5368929407748951,0.006411268618822,0.7747343984728776,0.5304816721560731,13.520325660705566,True,,,,,support_dependence_only,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_09/crg_support_corruption_control.csv,auc_bce,0.0136882845856513,0.006411268618822,direct_unseen_bridgeable
